school-code,ng,E,D,D+,C,C+,B,B+,A,A+,total,class,year
3069,1,0,0,0,0,0,10,6,1,0,18,12,2079
3070,19,0,0,0,0,1,17,7,0,0,44,12,2079
3071,10,0,0,0,0,1,8,2,1,0,22,12,2079
3072,7,0,0,0,0,0,1,3,0,0,11,12,2079
3101,369,0,0,0,0,9,38,21,5,0,442,12,2079
3102,666,0,0,0,0,5,106,133,33,2,945,12,2079
3103,451,0,0,0,0,4,191,403,185,26,1260,12,2079
3104,65,0,0,0,0,0,7,11,2,0,85,12,2079
3105,21,0,0,0,0,2,5,0,0,0,28,12,2079
3106,34,0,0,0,0,2,9,6,1,0,52,12,2079
3109,25,0,0,0,0,0,30,28,5,0,88,12,2079
3110,13,0,0,0,0,0,8,44,7,1,73,12,2079
3113,142,0,0,0,0,1,32,24,4,0,203,12,2079
3114,57,0,0,0,0,6,6,8,1,0,78,12,2079
3115,98,0,0,0,0,3,8,7,0,0,116,12,2079
3116,125,0,0,0,0,6,15,25,4,0,175,12,2079
3117,63,0,0,0,0,0,7,1,0,0,71,12,2079
3118,19,0,0,0,0,0,7,10,2,0,38,12,2079
3119,59,0,0,0,0,1,3,9,2,0,74,12,2079
3120,182,0,0,0,0,1,22,35,11,0,251,12,2079
3121,82,0,0,0,0,5,17,5,2,0,111,12,2079
3122,93,0,0,0,0,2,19,2,0,0,116,12,2079
3123,68,0,0,0,0,0,3,1,0,0,72,12,2079
3124,18,0,0,0,0,0,2,0,0,0,20,12,2079
3125,28,0,0,0,0,0,0,2,0,0,30,12,2079
3126,41,0,0,0,0,0,2,6,2,0,51,12,2079
3127,64,0,0,0,0,0,4,5,0,0,73,12,2079
3128,35,0,0,0,0,0,9,9,0,0,53,12,2079
3129,26,0,0,0,0,1,6,4,0,0,37,12,2079
3130,24,0,0,0,0,1,4,4,0,0,33,12,2079
3131,27,0,0,0,0,0,2,0,0,0,29,12,2079
3132,39,0,0,0,0,0,5,2,0,0,46,12,2079
3133,19,0,0,0,0,0,3,2,3,0,27,12,2079
3134,81,0,0,0,0,2,14,4,0,0,101,12,2079
3135,24,0,0,0,0,0,0,0,0,0,24,12,2079
3136,18,0,0,0,0,0,0,0,0,0,18,12,2079
3137,32,0,0,0,0,2,0,3,1,0,38,12,2079
3138,112,0,0,0,0,5,27,11,0,0,155,12,2079
3139,23,0,0,0,0,1,2,2,0,0,28,12,2079
3141,59,0,0,0,0,0,2,2,0,0,63,12,2079
3142,15,0,0,0,0,0,6,4,0,0,25,12,2079
3143,22,0,0,0,0,0,2,1,0,0,25,12,2079
3147,8,0,0,0,0,0,0,0,0,0,8,12,2079
3148,32,0,0,0,0,1,0,1,0,0,34,12,2079
3150,36,0,0,0,0,0,5,3,0,0,44,12,2079
3151,18,0,0,0,0,0,6,3,1,0,28,12,2079
3201,44,0,0,0,0,2,33,43,5,0,127,12,2079
3202,101,0,0,0,0,8,114,146,22,0,391,12,2079
3203,109,0,0,0,0,8,99,186,36,0,438,12,2079
3204,3,0,0,0,0,0,5,43,38,2,91,12,2079
3206,18,0,0,0,0,2,21,55,15,0,111,12,2079
3207,57,0,0,0,0,0,28,67,16,0,168,12,2079
3208,10,0,0,0,0,2,16,7,0,0,35,12,2079
3209,36,0,0,0,0,1,40,124,102,8,311,12,2079
3210,48,0,0,0,0,8,65,34,1,0,156,12,2079
3211,37,0,0,0,0,1,65,140,50,0,293,12,2079
3212,51,0,0,0,0,5,53,154,65,0,328,12,2079
3213,6,0,0,0,0,0,26,33,1,0,66,12,2079
3214,15,0,0,0,0,1,23,72,21,0,132,12,2079
3215,55,0,0,0,0,10,58,29,0,0,152,12,2079
3216,41,0,0,0,0,4,33,82,71,2,233,12,2079
3217,22,0,0,0,0,4,27,26,2,0,81,12,2079
3218,32,0,0,0,0,0,30,21,1,0,84,12,2079
3219,3,0,0,0,0,0,0,1,0,0,4,12,2079
3220,23,0,0,0,0,0,13,32,2,0,70,12,2079
3221,10,0,0,0,0,0,9,48,22,0,89,12,2079
3222,33,0,0,0,0,0,26,27,4,0,90,12,2079
3223,12,0,0,0,0,2,33,26,5,0,78,12,2079
3224,9,0,0,0,0,3,31,42,1,0,86,12,2079
3225,14,0,0,0,0,1,1,11,5,0,32,12,2079
3226,28,0,0,0,0,2,27,26,1,0,84,12,2079
3227,35,0,0,0,0,3,11,20,4,0,73,12,2079
3228,47,0,0,0,0,0,25,31,1,0,104,12,2079
3229,10,0,0,0,0,3,7,4,0,0,24,12,2079
3230,9,0,0,0,0,1,2,22,1,0,35,12,2079
3231,7,0,0,0,0,0,22,37,5,0,71,12,2079
3232,8,0,0,0,0,0,10,20,0,0,38,12,2079
3233,24,0,0,0,0,5,47,91,32,2,201,12,2079
3234,43,0,0,0,0,3,31,8,1,0,86,12,2079
3235,45,0,0,0,0,6,34,24,7,0,116,12,2079
3236,21,0,0,0,0,3,34,32,13,0,103,12,2079
3237,25,0,0,0,0,0,20,31,5,0,81,12,2079
3238,20,0,0,0,0,0,5,44,16,1,86,12,2079
3239,2,0,0,0,0,0,0,8,96,36,142,12,2079
3240,0,0,0,0,0,0,0,10,27,5,42,12,2079
3241,46,0,0,0,0,1,36,101,44,0,228,12,2079
3242,13,0,0,0,0,9,17,11,0,0,50,12,2079
3243,5,0,0,0,0,2,2,4,0,0,13,12,2079
3245,2,0,0,0,0,0,0,7,35,2,46,12,2079
3246,7,0,0,0,0,0,5,30,8,0,50,12,2079
3248,20,0,0,0,0,0,8,8,0,0,36,12,2079
3249,8,0,0,0,0,0,10,18,1,0,37,12,2079
3250,9,0,0,0,0,1,9,26,0,0,45,12,2079
3252,14,0,0,0,0,5,34,16,0,0,69,12,2079
3253,19,0,0,0,0,0,7,27,2,0,55,12,2079
3254,29,0,0,0,0,0,20,5,0,0,54,12,2079
3255,22,0,0,0,0,0,12,28,10,0,72,12,2079
3256,5,0,0,0,0,0,12,21,3,0,41,12,2079
3257,6,0,0,0,0,0,9,13,2,0,30,12,2079
3258,15,0,0,0,0,0,11,24,3,0,53,12,2079
3260,11,0,0,0,0,0,8,7,1,0,27,12,2079
3301,49,0,0,0,0,8,65,56,4,0,182,12,2079
3302,85,0,0,0,0,3,42,57,27,1,215,12,2079
3303,40,0,0,0,0,1,5,0,0,0,46,12,2079
3304,172,0,0,0,0,11,79,69,20,1,352,12,2079
3305,186,0,0,0,0,1,63,16,2,1,269,12,2079
3307,32,0,0,0,0,2,29,12,5,0,80,12,2079
3308,119,0,0,0,0,14,14,3,1,0,151,12,2079
3309,67,0,0,0,0,5,15,1,0,0,88,12,2079
3310,31,0,0,0,0,0,4,3,0,0,38,12,2079
3311,7,0,0,0,0,0,0,0,1,0,8,12,2079
3312,76,0,0,0,0,4,10,3,0,0,93,12,2079
3313,19,0,0,0,0,14,20,2,1,0,56,12,2079
3314,41,0,0,0,0,2,3,0,0,0,46,12,2079
3315,27,0,0,0,0,2,1,0,0,0,30,12,2079
3316,62,0,0,0,0,8,21,13,0,0,104,12,2079
3318,64,0,0,0,0,0,3,2,0,0,69,12,2079
3319,20,0,0,0,0,5,28,73,33,0,159,12,2079
3321,74,0,0,0,0,3,4,0,0,0,81,12,2079
3322,48,0,0,0,0,3,11,3,0,0,65,12,2079
3323,52,0,0,0,0,2,3,1,1,0,59,12,2079
3324,37,0,0,0,0,0,1,0,0,0,38,12,2079
3325,53,0,0,0,0,2,25,13,2,0,95,12,2079
3326,61,0,0,0,0,3,13,7,0,0,84,12,2079
3327,45,0,0,0,0,5,5,3,0,0,58,12,2079
3329,87,0,0,0,0,6,13,5,0,0,111,12,2079
3330,14,0,0,0,0,1,18,10,1,0,44,12,2079
3331,47,0,0,0,0,1,3,0,0,0,51,12,2079
3332,28,0,0,0,0,0,1,2,0,0,31,12,2079
3333,70,0,0,0,0,2,7,1,0,0,80,12,2079
3334,30,0,0,0,0,9,37,19,4,0,99,12,2079
3335,16,0,0,0,0,1,0,0,0,0,17,12,2079
3336,30,0,0,0,0,3,9,2,0,0,44,12,2079
3337,70,0,0,0,0,6,45,30,3,0,154,12,2079
3338,22,0,0,0,0,0,2,0,0,0,24,12,2079
3339,94,0,0,0,0,9,22,8,0,0,133,12,2079
3340,31,0,0,0,0,3,10,4,0,0,48,12,2079
3341,16,0,0,0,0,0,1,0,0,0,17,12,2079
3342,41,0,0,0,0,0,1,4,1,0,47,12,2079
3343,2,0,0,0,0,0,0,1,0,0,3,12,2079
3344,33,0,0,0,0,4,2,0,0,0,39,12,2079
3345,46,0,0,0,0,5,14,3,0,0,68,12,2079
3346,33,0,0,0,0,1,0,0,0,0,34,12,2079
3347,33,0,0,0,0,1,6,1,0,0,41,12,2079
3348,49,0,0,0,0,1,2,2,1,0,55,12,2079
3349,30,0,0,0,0,0,5,2,0,0,37,12,2079
3350,68,0,0,0,0,0,10,3,0,0,81,12,2079
3351,9,0,0,0,0,2,19,5,0,0,35,12,2079
3352,22,0,0,0,0,1,10,16,17,9,75,12,2079
3353,53,0,0,0,0,2,2,0,0,0,57,12,2079
3354,49,0,0,0,0,0,7,11,3,0,70,12,2079
3355,1,0,0,0,0,3,13,35,19,0,71,12,2079
3356,4,0,0,0,0,0,4,0,0,0,8,12,2079
3357,0,0,0,0,0,0,0,0,0,0,0,12,2079
