neb_code,school_name,district
5507,SHARADA JAN KALYAN SECONDARY SCHOOL,SALYAN
5508,SHREE JANA JYOTI SECONDARY SCHOOL,SALYAN
5509,SARASWATI SECONDARY SCHOOL,SALYAN
5510,JIWAN JYOTI SECONDARY SCHOOL,SALYAN
5511,TRIBHUVAN JAN SECONDARY SCHOOL,SALYAN
5512,TRIBHUWAN JANATA SECONDARY SCHOOL,SALYAN
5513,BAL KANYA SECONDARY SCHOOL,SALYAN
5514,TRIBHUWAN JAN SECONDARY SCHOOL,SALYAN
5515,TRIBHUWAN JANATA SECONDARY SCHOOL,SALYAN
5516,SURYODAYA SECONDARY SCHOOL,SALYAN
5517,JANATA SECONDARY SCHOOL,SALYAN
5518,LAXMI SECONDARY SCHOOL,SALYAN
5520,BUDDHA JAN KALYAN SECONDARY SCHOOL,SALYAN
5521,MAHENDRA SECONDARY SCHOOL,SALYAN
5522,DURGA SARASWATI SECONDARY SCHOOL,SALYAN
5523,MAHENDRA SECONDARY SCHOOL,SALYAN
5524,PRABHAKAR SECONDARY SCHOOL,SALYAN
5601,PADMODAYA PUBLIC SECONDARY SCHOOL,DANG
5602,BAL JANATA SECONDARY SCHOOL,DANG
5604,RAPTI BABAI CAMPUS,DANG
5605,DEEPSHIKHA AWASIYA SECONDARY SCHOOL,DANG
5606,SARASWATI SECONDARY SCHOOL,DANG
5607,DANG VALLEY SECONDARY SCHOOL,DANG
5609,GYAN SINDHU SECONDARY SCHOOL,DANG
5612,SIDDHA PRITHIVI JANTA SECONDARY SCHOOL,DANG
5613,VIDHYA NILKANTHA SECONDARY SCHOOL,DANG
5614,GORKHA INTERNATIONAL PUBLIC SECONDARY SCHOOL,DANG
5615,SARVODAYA SECONDARY SCHOOL,DANG
5616,ADARSHA SECONDARY SCHOOL,DANG
5617,JANATA SECONDARY SCHOOL,DANG
5618,SHREE SECONDARY SCHOOL,DANG
5619,ADARSHA SECONDARY SCHOOL,DANG
5620,SHREE SIDDHARATNA NATH MODEL SECONDARY SCHOOL,DANG
5621,TULASI BOARDING SECONDARY SCHOOL,DANG
5622,GANGA SECONDARY SCHOOL,DANG
5623,GURU JAJUR SECONDARY SCHOOL,DANG
5624,SHREE SECONDARY SCHOOL,DANG
5625,PUBLIC GYAN JYOTI SECONDARY SCHOOL,DANG
5626,GREAT ARANIKO ENGLISH SECONDARY SCHOOL,DANG
5627,JANATA SECONDARY SCHOOL,DANG
5628,SIDDHARTHA ACADEMY AWASIYA SECONDARY SCHOOL,DANG
5629,LITTLE HEAVEN ENGLISH MEDIUM SECONDARY SCHOOL,DANG
5630,ROSY BUDS BAL BATIKA SECONDARY SCHOOL,DANG
5631,SUNLIGHT MODERN SECONDARY SCHOOL,DANG
5632,B.P. KOIRALA SECONDARY SCHOOL,DANG
5633,SARASWATI SECONDARY SCHOOL,DANG
5634,JANAKALYAN SECONDARY SCHOOL,DANG
5635,JANA SHRAM SECONDARY SCHOOL,DANG
5638,BUDDHA JYOTI SECONDARY SCHOOL,DANG
5639,BAL MITERI SECONDARY SCHOOL,DANG
5640,BIRENDRA SECONDARY SCHOOL,DANG
5641,SHREE SECONDARY SCHOOL,DANG
5642,JANATA SAN. SECONDARY SCHOOL,DANG
5643,BIRENDRA SECONDARY SCHOOL,DANG
5644,JANATA SECONDARY SCHOOL,DANG
5645,SHREE SECONDARY SCHOOL,DANG
5646,SADHARAN SECONDARY SCHOOL,DANG
5647,SHREE SECONDARY SCHOOL,DANG
5648,SHREE SECONDARY SCHOOL,DANG
5649,JANAKALYAN SECONDARY SCHOOL,DANG
5650,MAHENDRA SECONDARY SCHOOL,DANG
5651,HAPUR SECONDARY SCHOOL,DANG
5652,AMAR SECONDARY SCHOOL,DANG
5653,GORKHA SECONDARY SCHOOL,DANG
5654,FORTY NINE BOARDING SCHOOL,DANG
5655,MOONLIGHT SECONDARY ENGLISH SECONDARY SCHOOL,DANG
5656,PHALKAPUR SECONDARY SCHOOL,DANG
5658,NEPAL POLICE SECONDARY SCHOOL,DANG
5659,MOUNT VIEW ENGLISH BOARDING SECONDARY SCHOOL,DANG
5660,SERENE VALLEY PUBLIC SECONDARY SCHOOL,DANG
5661,TINY TOTS ENG.  BO. SECONDARY SCHOOL,DANG
5662,SHREE SECONDARY SCHOOL,DANG
5664,DEEP JYOTI AWASIYA SECONDARY SCHOOL,DANG
5665,SAHID SMRITI AWASIYA SECONDARY SCHOOL,DANG
5666,JANAJYOTI VIDYAMANDIR SECONDARY SCHOOL,DANG
5701,MAHENDRA SECONDARY SCHOOL,BANKE
5702,BANKE SIKSHYA SECONDARY SCHOOL,BANKE
5703,MODERN PUBLIC SECONDARY SCHOOL,BANKE
5704,JAYA BAGESHWARI SECONDARY SCHOOL,BANKE
5705,ADARSH SECONDARY SCHOOL,BANKE
5706,BHRIKUTI SECONDARY SCHOOL,BANKE
5707,BAGESHWARI MULTIPLE CAMPUS,BANKE
5708,GYANODAYA SECONDARY SCHOOL,BANKE
5709,DYNAMIC SECONDARY SCHOOL,BANKE
5710,LAXMI SECONDARY SCHOOL,BANKE
5711,BRIGHTLAND SECONDARY SCHOOL,BANKE
5712,SIDDHESHWOR SECONDARY SCHOOL,BANKE
5713,MANGAL PRASAD SECONDARY SCHOOL,BANKE
5714,RAM JANAKI SECONDARY SCHOOL,BANKE
5715,EVEREST SAINIK BOARDING SECONDARY SCHOOL,BANKE
5716,JANATA SECONDARY SCHOOL,BANKE
5717,TRIBHUWAN SECONDARY SCHOOL,BANKE
5718,DHAMBOJHI SECONDARY SCHOOL,BANKE
5719,BHUWAR BHAWANI SECONDARY SCHOOL,BANKE
5720,GYANAJYOTI SECONDARY SCHOOL,BANKE
5721,BAL BIDHYA MANDIR SECONDARY SCHOOL,BANKE
5722,KUSUMESHWAR SECONDARY SCHOOL,BANKE
5723,ST. THOMAS ENGLISH SECONDARY SCHOOL,BANKE
5724,PRABHAT SECONDARY SCHOOL,BANKE
5725,GORKHA UNITED PUBLIC SECONDARY SCHOOL,BANKE
5726,SARASWATI SECONDARY SCHOOL,BANKE
5727,NARAYAN SECONDARY SCHOOL,BANKE
5728,SARASWATI SECONDARY SCHOOL,BANKE
5729,SURYODAYA SECONDARY SCHOOL,BANKE
5730,ADARSHA SECONDARY SCHOOL,BANKE
5731,SHIVA SHAKTI SECONDARY SCHOOL,BANKE
5732,SAGARMATHA GYAN PUNJ SECONDARY SCHOOL,BANKE
5733,LAXMI SECONDARY SCHOOL,BANKE
5734,SHANKAR SECONDARY SCHOOL,BANKE
5736,ABC RESIDENTIAL SECONDARY SCHOOL,BANKE
5737,YOGINI SECONDARY SCHOOL,BANKE
5738,ADARSHA SECONDARY SCHOOL,BANKE
5739,GANESH SECONDARY SCHOOL,BANKE
5740,RAM SECONDARY SCHOOL,BANKE
5742,GYANODAYA VIDYA NIKETAN E. MEDIUM SECONDARY SCHOOL,BANKE
5743,HOLY LAND ENGLISH SECONDARY SCHOOL,BANKE
5744,PASHUPATI SECONDARY SCHOOL,BANKE
5745,MAITAHAWA SECONDARY SCHOOL,BANKE
5748,JANATA ADARSHA SECONDARY SCHOOL,BANKE
5749,ZENITH ENGLISH BOARDING SECONDARY SCHOOL,BANKE
5750,JUNIOR CAMBRIDGE SECONDARY SCHOOL,BANKE
5753,HOPE INTERNATIONAL ACADEMY SECONDARY SCHOOL,BANKE
5754,JANASHAKTI SECONDARY SCHOOL,BANKE
5755,JAYA JANATA SECONDARY SCHOOL,BANKE
5756,UNITED EDUCATIONAL ACADEMI P.L.,BANKE
5759,DHRUBA TARA VIDHYA MANDIR,BANKE
5801,AMAR SAHID SHREE DASHARATH CHAND SECONDARY SCHOOL,BARDIYA
5802,BABAI MULTIPLE CAMPUS,BARDIYA
5803,ANSHUBURMA SECONDARY SCHOOL,BARDIYA
5804,CHURE SECONDARY SCHOOL,BARDIYA
5805,SHARADA SECONDARY SCHOOL,BARDIYA
5806,NEPAL RASTRIYA SECONDARY SCHOOL,BARDIYA
5807,TRIBHUVAN SECONDARY SCHOOL,BARDIYA
5808,TRIBHUVAN SECONDARY SCHOOL,BARDIYA
5809,EK PRIYA SECONDARY SCHOOL,BARDIYA
5810,GURANSH SECONDARY SCHOOL,BARDIYA
5811,JANASEWA SECONDARY SCHOOL,BARDIYA
5812,JAGDAMBA SECONDARY SCHOOL,BARDIYA
5814,NEPAL RASTRIYA SECONDARY SCHOOL,BARDIYA
5815,SHUKRA SECONDARY SCHOOL,BARDIYA
5816,VIDYA JYOTI SECONDARY SCHOOL,BARDIYA
5817,MANPUR SECONDARY SCHOOL,BARDIYA
5818,JANJYOTI SECONDARY BOARDING SCHOOL,BARDIYA
5819,PASHUPATI SECONDARY SCHOOL,BARDIYA
5820,JANAJYOTI SECONDARY SCHOOL,BARDIYA
5821,NEPAL RASTRIYA SECONDARY SCHOOL,BARDIYA
5822,AMAR JYOTI SECONDARY SCHOOL,BARDIYA
5823,JANATA SECONDARY SCHOOL,BARDIYA
5824,PANCHAJANYA SECONDARY SCHOOL,BARDIYA
5825,BHRIKUTI SECONDARY SCHOOL,BARDIYA
5826,JANATA SECONDARY SCHOOL,BARDIYA
5827,DHRUBA SECONDARY SCHOOL,BARDIYA
5828,TRIBHUVAN SECONDARY SCHOOL,BARDIYA
5829,YUBAK SECONDARY SCHOOL,BARDIYA
5830,SARASWOTI SECONDARY SCHOOL,BARDIYA
5831,MAHAKAVI DEVKOTA SECONDARY SCHOOL,BARDIYA
5832,BAGALAMUKHI RADHAKRISHNA,BARDIYA
5833,KISAN SECONDARY SCHOOL,BARDIYA
5834,NE.RA. GANESH SECONDARY SCHOOL,BARDIYA
5835,NEPAL RASTRIYA SHAMBHUSHARAN SECONDARY SCHOOL,BARDIYA
5836,BHAWANI SECONDARY SCHOOL,BARDIYA
5837,BASGADHI ACADEMY PUBLIC SECONDARY SCHOOL,BARDIYA
5838,JANACHETANA SECONDARY SCHOOL,BARDIYA
5839,DHARMA BHAKTA SECONDARY SCHOOL,BARDIYA
5840,KALIKA SECONDARY SCHOOL,BARDIYA
5841,KISAN SECONDARY SCHOOL,BARDIYA
5842,NERA SECONDARY SCHOOL,BARDIYA
5843,BARDIYA ACADEMY AND PRC,BARDIYA
5901,JANTA SECONDARY SCHOOL,SURKHET
5902,ANANDA SECONDARY SCHOOL,SURKHET
5904,JANA SECONDARY SCHOOL,SURKHET
5905,AMAR JYOTI SECONDARY SCHOOL,SURKHET
5906,SHREE KRISHNA SANSKRIT TATHA SADHARAN SECONDARY SCHOO,SURKHET
5907,SURYA JYOTI SECONDARY SCHOOL,SURKHET
5908,JANA SEWA SECONDARY SCHOOL,SURKHET
5909,SURYA PRAKASH SECONDARY SCHOOL,SURKHET
5910,JANASEWA SECONDARY SCHOOL,SURKHET
5911,BHAIRAV SECONDARY SCHOOL,SURKHET
5912,BAGESHWARI SECONDARY SCHOOL,SURKHET
5913,S O S HERMANN  GMEINER SECONDARY SCHOOL,SURKHET
5914,JIWAN JYOTI SECONDARY SCHOOL,SURKHET
5915,JAGANNATH SECONDARY SCHOOL,SURKHET
5916,BIDHYA JYOTI SECONDARY SCHOOL,SURKHET
5917,SHIKHAR SECONDARY SCHOOL,SURKHET
5918,USHA BALBATIKA BOARDING SECONDARY SCHOOL,SURKHET
5919,SHARADA SECONDARY SCHOOL,SURKHET
5920,BHAIRAB SECONDARY SCHOOL,SURKHET
5921,EAGER BRIDGE BOARDING SECONDARY SCHOOL,SURKHET
5922,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5923,SARASWATI SECONDARY SCHOOL,SURKHET
5924,SHIVA SECONDARY SCHOOL,SURKHET
5925,SHIVA SECONDARY SCHOOL,SURKHET
5926,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5927,JAN JYOTI SECONDARY SCHOOL,SURKHET
5928,ADARSHA SECONDARY SCHOOL,SURKHET
5929,BHANU SECONDARY SCHOOL,SURKHET
5930,VIJAYASHWARI SECONDARY SCHOOL,SURKHET
5931,ADARSHA SECONDARY SCHOOL,SURKHET
5932,JANAJAGRIT SECONDARY SCHOOL,SURKHET
5933,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5934,SARASWATI SECONDARY SCHOOL,SURKHET
5935,TRIPURESHWAR SECONDARY SCHOOL,SURKHET
5936,JIVAN JYOTI SECONDARY SCHOOL,SURKHET
5937,JANAJYOTI SECONDARY SCHOOL,SURKHET
5938,HIMALAYA SECONDARY SCHOOL,SURKHET
5939,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5940,SARASWATI SECONDARY SCHOOL,SURKHET
5941,KHAND DEVI SECONDARY SCHOOL,SURKHET
5942,JANA GYANBHANDAR SECONDARY SCHOOL,SURKHET
5943,BHERI SECONDARY SCHOOL,SURKHET
5944,JIVAN JYOTI SECONDARY SCHOOL,SURKHET
5945,SURKHET HORIZON ACADEMY SECONDARY SCHOOL,SURKHET
5946,CHILDERNS PARADISE SECONDARY SCHOOL,SURKHET
5947,ADARSHRAJ MEMORIAL ENGLISH SECONDARY SCHOOL,SURKHET
5948,ELITE ENGLISH MEDIUM SECONDARY SCHOOL,SURKHET
5949,BHERI SECONDARY SCHOOL,SURKHET
5950,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5951,NEPAL RASTRIYA SECONDARY SCHOOL,SURKHET
5952,ST. MARY'S CO.ED. BOARDING SECONDARY SCHOOL,SURKHET
5953,INTERNATIONAL CO. OPERATIVE ACADEMY SECONDARY SCHOOL,SURKHET
5954,MALIKA SECONDARY SCHOOL,SURKHET
5955,JAN SIRJANA SECONDARY SCHOOL,SURKHET
5957,MOUNT EVEREST SECONDARY SCHOOL,SURKHET
5958,SOUTH ASIAN SCHOLARS ACADEMY SECONDARY SCHOOL,SURKHET
5959,SAINIK AWASIYA MAHAVIDYALAYA,SURKHET
5960,JANATA SECONDARY SCHOOL,SURKHET
5963,SIDDHA SECONDARY SCHOOL,SURKHET
5965,KOPILA VALLEY SCHOOL,SURKHET
5966,YAGYA PEACE HOMES ACADEMY,SURKHET
6001,TRIBHUVAN SECONDARY SCHOOL,DAILEKH
6002,VIJAYA SECONDARY SCHOOL,DAILEKH
6003,SITA JANA SAHAYOG SECONDARY SCHOOL,DAILEKH
6004,CHAMUNDA SECONDARY SCHOOL,DAILEKH
6005,JWALA SECONDARY SCHOOL,DAILEKH
6006,DEVI SECONDARY SCHOOL,DAILEKH
6007,JAYAJANATA SECONDARY SCHOOL,DAILEKH
6008,KALIKA SECONDARY SCHOOL,DAILEKH
6009,JAYADEV SECONDARY SCHOOL,DAILEKH
6010,KRISHNA SECONDARY SCHOOL,DAILEKH
6011,JANAKALYAN SECONDARY SCHOOL,DAILEKH
6012,SARASWATI SECONDARY SCHOOL,DAILEKH
6013,HIMALAYA SECONDARY SCHOOL,DAILEKH
6014,SARASWOTI SECONDARY SCHOOL,DAILEKH
6015,TRIVENI SANGAM SECONDARY SCHOOL,DAILEKH
6016,BHAIRAB SECONDARY SCHOOL,DAILEKH
6017,ARANIKO SECONDARY SCHOOL,DAILEKH
6018,MAHENDRA SECONDARY SCHOOL,DAILEKH
6019,KALIKA SECONDARY SCHOOL,DAILEKH
6020,DHULESHWOR SANSKRIT SECONDARY SCHOOL,DAILEKH
6021,SHANTI SECONDARY SCHOOL,DAILEKH
6022,PANCHAKOSI JWALA SECONDARY SCHOOL,DAILEKH
6023,BHAWANI SECONDARY SCHOOL,DAILEKH
6024,BHAGAWATI SECONDARY SCHOOL,DAILEKH
6025,BASHANT SECONDARY SCHOOL,DAILEKH
6026,JAYANTI SECONDARY SCHOOL,DAILEKH
6027,BHAIRAB SECONDARY SCHOOL,DAILEKH
6028,ADARSHA SECONDARY SCHOOL,DAILEKH
6029,PANCHADEWAL SECONDARY SCHOOL,DAILEKH
6030,MALIKA SECONDARY SCHOOL,DAILEKH
6031,LAXMI SECONDARY SCHOOL,DAILEKH
6032,LAXMI SECONDARY SCHOOL,DAILEKH
6033,SARASWATI SECONDARY SCHOOL,DAILEKH
6034,PIPAL CHAUTARA SECONDARY SCHOOL,DAILEKH
6035,JANA JYOTI SECONDARY SCHOOL,DAILEKH
6036,JAGADISH SECONDARY SCHOOL,DAILEKH
6037,BHANU SECONDARY SCHOOL,DAILEKH
6038,MALIKA SECONDARY SCHOOL,DAILEKH
6039,PARVATI SECONDARY SCHOOL,DAILEKH
6040,BHAIRAB SECONDARY SCHOOL,DAILEKH
6041,SARASWATI SECONDARY SCHOOL,DAILEKH
6042,SUNRISE ENGLISH SECONDARY  SCHOOL,DAILEKH
6043,PHOOLBARI VIDHYAMANDIR SECONDARY SCHOOL,DAILEKH
6044,DIPMAVI SECONDARY SCHOOL,DAILEKH
6046,RAINADEVI SECONDARY SCHOOL,DAILEKH
6101,TRIBHUVAN SECONDARY SCHOOL,JAJARKOT
6102,JANATA SECONDARY SCHOOL,JAJARKOT
6103,TRIBHUWAN SECONDARY SCHOOL,JAJARKOT
6104,JANAPRIYA SECONDARY SCHOOL,JAJARKOT
6105,BIRENDRA HIMALAYA SECONDARY SCHOOL,JAJARKOT
6106,BIRENDRA AISHWARYA SECONDARY SCHOOL,JAJARKOT
6107,BIRENDRA SECONDARY SCHOOL,JAJARKOT
6108,SHIVAPURI SECONDARY SCHOOL,JAJARKOT
6109,NARAYANI SECONDARY SCHOOL,JAJARKOT
6110,BHANU BHAKTA SECONDARY SCHOOL,JAJARKOT
6111,SARASWATI SECONDARY SCHOOL,JAJARKOT
6112,LAXMI PRAPTI SECONDARY SCHOOL,JAJARKOT
6113,BAL SECONDARY SCHOOL,JAJARKOT
6114,DEEPENDRA SECONDARY SCHOOL,JAJARKOT
6115,MANNE DHUNGA SECONDARY SCHOOL,JAJARKOT
6116,SHIV SHANKER SECONDARY SCHOOL,JAJARKOT
6117,BAGESHWARI SECONDARY SCHOOL,JAJARKOT
6118,ADARSHA SECONDARY SCHOOL,JAJARKOT
6119,MAHENDRA SECONDARY SCHOOL,JAJARKOT
6120,BHAIRAB SECONDARY  SCHOOL,JAJARKOT
6121,INDRA JYOTI SECONDARY SCHOOL,JAJARKOT
6122,INDRA JYOTI SECONDARY SCHOOL,JAJARKOT
6201,SARASWATI SECONDARY SCHOOL,DOLPA
6202,JANA PRABHA SECONDARY SCHOOL,DOLPA
6203,ADARSHA SECONDARY SCHOOL,DOLPA
6204,ANNAPURNA SECONDARY SCHOOL,DOLPA
6205,TRIPURA SECONDARY SCHOOL,DOLPA
6301,CHANDANNATH SECONDARY SCHOOL,JUMLA
6302,BHAIRAB SECONDARY SCHOOL,JUMLA
6303,RATNA CHUDESHWOR SECONDARY SCHOOL,JUMLA
6304,HIM SHIKHAR SECONDARY SCHOOL,JUMLA
6305,SARASWATI SECONDARY SCHOOL,JUMLA
6306,KANAKA SUNDARI SECONDARY SCHOOL,JUMLA
6307,TRIBHUVAN SECONDARY SCHOOL,JUMLA
6308,RIN MOKSHYA SECONDARY SCHOOL,JUMLA
6309,DEURALI SECONDARY SCHOOL,JUMLA
6310,DURGA SECONDARY SCHOOL,JUMLA
6311,KALIKA SECONDARY SCHOOL,JUMLA
6313,MALIKA SECONDARY SCHOOL,JUMLA
6314,JANATA SECONDARY SCHOOL,JUMLA
6315,G. M. D. MODERN PUBLIC SECONDARY SCHOOL,JUMLA
6316,KARNALI SECONDARY SCHOOL,JUMLA
6317,SITA SECONDARY SCHOOL,JUMLA
6318,KAILASH SECONDARY SCHOOL,JUMLA
6401,PANCHA DEV SECONDARY SCHOOL,KALIKOT
6402,MAHADEV SECONDARY SCHOOL,KALIKOT
6403,BADI MALIKA SECONDARY SCHOOL,KALIKOT
6404,NANDA DEVI SECONDARY SCHOOL,KALIKOT
6405,SATYDEVI SECONDARY SCHOOL,KALIKOT
6406,SARASWATI SECONDARY SCHOOL,KALIKOT
6407,PANCHDEWAL SECONDARY SCHOOL,KALIKOT
6408,JANATA SECONDARY SCHOOL,KALIKOT
6409,MAHADEV SECONDARY SCHOOL,KALIKOT
6410,KALIKA SECONDARY SCHOOL,KALIKOT
6411,GYANODAYA SECONDARY SCHOOL,KALIKOT
6412,JANAPRABHAT SECONDARY SCHOOL,KALIKOT
6413,SARASWATI SECONDARY SCHOOL,KALIKOT
6414,SHIWALAYA SECONDARY SCHOOL,KALIKOT
6415,KARNALI SECONDARY SCHOOL,KALIKOT
6416,MOTIRAM SECONDARY SCHOOL,KALIKOT
6417,SHANTI SECONDARY SCHOOL,KALIKOT
6418,JANAJAGRITI SECONDARY SCHOOL,KALIKOT
6419,RAM SECONDARY SCHOOL,KALIKOT
6420,JANAJYOTI SECONDARY SCHOOL,KALIKOT
6421,SHANKAR SECONDARY SCHOOL,KALIKOT
6422,SARASWATI SECONDARY SCHOOL,KALIKOT
6423,PANCHA KALIKA SECONDARY SCHOOL,KALIKOT
6424,KALIKA SECONDARY SCHOOL,KALIKOT
6425,KALIKA SECONDARY  SCHOOL,KALIKOT
6426,JANAJYOTI SECONDARY  SCHOOL,KALIKOT
6427,DANPHE SECONDARY  SCHOOL,KALIKOT
6428,CHULI MALIKA SECONDARY SCHOOL,KALIKOT
6429,KALIKA SECONDARY SCHOOL,KALIKOT
6430,SARASWATI SECONDARY SCHOOL,KALIKOT
6431,NANDADEVI SECONDARY SCHOOL,KALIKOT
6432,JANA JIVAN SECONDARY SCHOOL,KALIKOT
6433,CHANDRASURYA SECONDARY SCHOOL,KALIKOT
6434,DUDHESILLO SECONDARY SCHOOL,KALIKOT
6435,TRIBENI SECONDARY SCHOOL,KALIKOT
6501,MAHAKALI SECONDARY SCHOOL,MUGU
6502,MAHADEV MASTA SECONDARY SCHOOL,MUGU
6503,JAGAT MALA SECONDARY SCHOOL,MUGU
6504,KALIKA SECONDARY SCHOOL,MUGU
6505,LOKPRIYA SECONDARY SCHOOL,MUGU
6506,BUDDHA SECONDARY SCHOOL,MUGU
6507,JANJYOTI SECONDARY SCHOOL,MUGU
6508,SARWODAYA SECONDARY SCHOOL,MUGU
6509,PANCHODAYA SECONDARY SCHOOL,MUGU
6510,PRAVAT SECONDARY SCHOOL,MUGU
6601,MANASAROBAR SECONDARY SCHOOL,HUMLA
6602,SURYODAYA SECONDARY SCHOOL,HUMLA
6603,HIMJYOTI SECONDARY SCHOOL,HUMLA
6604,MALIKA SECONDARY SCHOOL,HUMLA
6605,MAHADEV SECONDARY SCHOOL,HUMLA
6606,SARASWATI SECONDARY SCHOOL,HUMLA
6607,KOT  SECONDARY SCHOOL,HUMLA
6701,BHANODAYA SECONDARY SCHOOL,BAJURA
6702,MALIKA SECONDARY SCHOOL,BAJURA
6703,JANA PRAKASH SECONDARY SCHOOL,BAJURA
6704,SWAMI KARTIK SECONDARY SCHOOL,BAJURA
6705,PASHUPATI SECONDARY SCHOOL,BAJURA
6706,MASTESWORI SECONDARY SCHOOL,BAJURA
6707,TRI SHAKTI SECONDARY SCHOOL,BAJURA
6708,KANDA BHAWANI SECONDARY SCHOOL,BAJURA
6709,TRIBHUWANESHWARI SECONDARY SCHOOL,BAJURA
6710,DASHRATH SECONDARY SCHOOL,BAJURA
6711,RATNA SECONDARY SCHOOL,BAJURA
6712,KIRTI CHAUR SECONDARY SCHOOL,BAJURA
6713,TOLIDEWAL DANDA SECONDARY SCHOOL,BAJURA
6714,JALPA DEVI SECONDARY SCHOOL,BAJURA
6715,MASTESWARI SECONDARY SCHOOL,BAJURA
6716,BALVIKAS SECONDARY SCHOOL,BAJURA
6717,SHAMBHU SUNANDA SECONDARY  SCHOOL,BAJURA
6718,KAILASH SECONDARY  SCHOOL,BAJURA
6719,SHREE BADI MALIKA SECONDARY SCHOOL,BAJURA
6720,KAILASHSORY SECONDARY SCHOOL,BAJURA
6721,SUJAN E.M. BOARDING SCHOOL,BAJURA
6801,JANAPRIYA SECONDARY SCHOOL,BAJHANG
6802,SARASWATI SECONDARY SCHOOL,BAJHANG
6803,SHANTI SECONDARY SCHOOL,BAJHANG
6805,THALARA SECONDARY SCHOOL,BAJHANG
6806,SUNKUDA SECONDARY SCHOOL,BAJHANG
6807,KHAPTAD SECONDARY SCHOOL,BAJHANG
6808,CHANDRODAYA SECONDARY SCHOOL,BAJHANG
6809,GARJEPANI SECONDARY SCHOOL,BAJHANG
6810,LAMATOLA SECONDARY SCHOOL,BAJHANG
6811,CHAUDHARI SECONDARY SCHOOL,BAJHANG
6812,KULMASTAJAN SECONDARY SCHOOL,BAJHANG
6813,BHAIRAV SECONDARY SCHOOL,BAJHANG
6814,DURGA SECONDARY SCHOOL,BAJHANG
6815,DURGA BHAWANI SECONDARY SCHOOL,BAJHANG
6816,SURMA SECONDARY SCHOOL,BAJHANG
6817,SATYABADI SECONDARY SCHOOL,BAJHANG
6818,MAHADEV SECONDARY SCHOOL,BAJHANG
6819,KEDAR SECONDARY SCHOOL,BAJHANG
6820,JAYAPRITHBI MULTIPLE CAMPUS,BAJHANG
6821,MAHENDRA SECONDARY SCHOOL,BAJHANG
6822,MAHADEV SECONDARY SCHOOL,BAJHANG
6823,MAHESHWORI SECONDARY SCHOOL,BAJHANG
6824,SARADA SECONDARY SCHOOL,BAJHANG
6825,SHREE JALAPA SECONDARY SCHOOL,BAJHANG
6826,BETAL SECONDARY SCHOOL,BAJHANG
6827,SATYA SECONDARY SCHOOL,BAJHANG
6828,BANNICHOUR SECONDARY SCHOOL,BAJHANG
6829,SHANTI SECONDARY SCHOOL,BAJHANG
6830,SATYAVADI SECONDARY SCHOOL,BAJHANG
6831,SHIKSHODAYA SECONDARY SCHOOL,BAJHANG
6832,JAGANNATH SECONDARY SCHOOL,BAJHANG
6833,BHAWANI SECONDARY SCHOOL,BAJHANG
6834,DEVESHWARY SECONDARY SCHOOL,BAJHANG
6835,SUNI PIPALCHAUR SECONDARY SCHOOL,BAJHANG
6836,DURGA SECONDARY SCHOOL,BAJHANG
6837,DURGA MAHALINGA SECONDARY SCHOOL,BAJHANG
6838,BAL BIKASH SECONDARY SCHOOL,BAJHANG
6839,PANDU SECONDARY SCHOOL,BAJHANG
6840,KEDAR SECONDARY SCHOOL,BAJHANG
6841,SURYODAYA SECONDARY SCHOOL,BAJHANG
6842,THALCHOUR SECONDARY SCHOOL,BAJHANG
6843,MAJKHORI SECONDARY SCHOOL,BAJHANG
6844,NARAYAN SECONDARY SCHOOL,BAJHANG
6901,VIDHYA MANDIR SECONDARY SCHOOL,ACHHAM
6902,ANNAPURNA SECONDARY SCHOOL,ACHHAM
6903,TRIPURA SUNDARI SECONDARY SCHOOL,ACHHAM
6905,JANTA SECONDARY SCHOOL,ACHHAM
6906,SHODASA DEVI SECONDARY SCHOOL,ACHHAM
6907,BETALAMANDU SECONDARY SCHOOL,ACHHAM
6908,SARASWATI SECONDARY SCHOOL,ACHHAM
6909,SURYA CHANDRA SECONDARY SCHOOL,ACHHAM
6910,SIDDHESHWARI SECONDARY SCHOOL,ACHHAM
6911,JALAPA DEVI SECONDARY SCHOOL,ACHHAM
6912,MAHENDRA SECONDARY SCHOOL,ACHHAM
6913,KALIKESHWARI SECONDARY SCHOOL,ACHHAM
6914,ACHHAM MULTIPLE CAMPUS SECONDARY SCHOOL,ACHHAM
6915,BAIJANATH SECONDARY SCHOOL,ACHHAM
6916,PRABHA DHAMKOT SECONDARY SCHOOL,ACHHAM
6917,HIMALAYA SECONDARY SCHOOL,ACHHAM
6918,KALIKA DEVI SECONDARY SCHOOL,ACHHAM
6919,PASHUPATI SECONDARY SCHOOL,ACHHAM
6920,RASTRIYA SECONDARY SCHOOL,ACHHAM
6921,YASODA SECONDARY SCHOOL,ACHHAM
6922,SARASWATI SECONDARY SCHOOL,ACHHAM
6923,NANDA SECONDARY SCHOOL,ACHHAM
6924,KATYAYANI SECONDARY SCHOOL,ACHHAM
